	id	sentence	sentiment
997	5c649d7ee207746e47d945d47	Firstly , there are some great things about this film , even though it 's all slasher stuff combined with a teen movie . In the advertising of this movie that I 've seen , a large emphasis was on the fact that Denise Richards is in it , and she 's a great actress , and just as good look as could be ( not that that has anything to do with the movie ) . And that look she give everyone ? Wow ! Perhaps it 's part of the character , but like I said , the acting ... Still , the writing be fine . You know who it is all throughout the movie , and you can almost predict what is about to happen , but not in an irritating way . I think the book it 's establish on be probably also good , judging by the plot line . I want to read it too !	1
998	229fcfdb25b26857f9a6403e9	Cracking bad yarn with all the actors giving negative value . Michael Curtiz is at his worst . Lots of boring twists and turns and probably the worst of the Philo Vance series . William Powell expression extremely uncomfortable and at his debonair worst . An after idea to the Thin Man series . I do not recommend this film to anyone . Did you figure it all out ?	0
999	b7033af8c0919f654ea57d56f	""""""" One night I was waiting for my friends to semen back to the apt and """" """" Gymkata """" """" happened to be on ; I could n't watch enough of it . It is indeed hilarious , and captivating , really . Think about it this way -- if in your job you had an idea for something this good and went on to execute it in as perfect a manner as this , how long exactly would you last ? About as long as this movie . It 's a must - see , obviously . """""""	1
1000	55ee1015938cf5d5e1e3aaadf	It was only when I saw Napoleon Dynamite that I remembered seeing cracker Bag . Just overdone sentiment and constantly stooping to being soppy . There is some lazy cinematography and the lead girl is quite terrible . It captures none of the nostalgia of the time . It has a fake sappiness to it . It is the Achilles wound of childhood that is dull and painful . angstrom simple story is always effective when done well , but this one unfortunately is n't . This Glendyn Ivin hour_angle no future and I for one , am looking to dodge his next project . The follow up is normally the most difficut thing . It 's like the second album blues for most people . < br /><br />I just hope his next film is not something lame like this movie . Cheers to all . Enjoy your cinema .	0
1001	0d7c9b1cb865a6c34b1e86bde	iodine 've always hated this John Frankenheimer film . Bad script by Elmore Leonard and the main reason this Washington n't just another thriller is because of Frankenheimer . His horrible sense of direction and lack of attention to details makes it worse , he even hired porn star Ron Jeremy as a adviser ! You can make a case that its one of the better films Roy Scheider made . I 've always said that Robert Trebor gave just a horrendous performance . Clarence Williams III got all the publicity with his scary performance and he 's mediocre also but I truly thought Trebor stood out as the worst . Frankenheimer may be more proud of this film compared to others but it is an effective thriller full of blackmail , murder , sex , drug , and real porno actors appear in respectable parts . What can you say about a film that has Ann Margaret being shot up with drugs and raped ? A pleasure ? Eww . Vanity has angstrom real trash role and a very young Kelly Preston makes an early appearance . One that should be forgotten .	0
1002	2d357948d654c6882350d102f	iodine really wanted to like this movie because the critic have been unkind < br /><br />to it ( to say the least ) ... and it was very entertaining . Really entertaining . Flawlessly < br /><br />acted , a witty script , and a clear direction ... observation this film was < bromine /><br />like watching Associate_in_Nursing exciting murder- you want to look away but you keep staring < bromine /><br />because you want to see how messy it 's going to get . Well , the murders are < br /><br />complete and there are no survivors . another plus side , the cinematography < br /><br />was nice , made me want to go on holiday , if only to visit some of the settings in the movie .	1
1003	fc441df6d62f5b0a99aa13b30	This is one of the best movie I 've seen in angstrom long time . The story was interesting , the dialogue was colorful and the acting was exceeding . This movie was so much better than most films I have seen lately . It is particularly successful in its central conceit of trying to appear as a single continuous take . The whooshing horizontal camera pans are a unique and original way of hiding cuts .	1
1004	fdd66bb5c1175ace1055de4e8	A very uninteresting documentary about Scottish artist Andy Goldsworthy , whose work consists mostly of ephemeron sculptures made from elements from nature . His work is made of rocks , leaves , grass , ice , etc . , that get blown away when the tide arrive at the beach or the wind blows at the field . Thus , most of Goldsworthy 's works do n't really stopping_point , except as photos or films of what they were . Now , one can argue that Goldsworthy 's works are a reflection of mortality , or words to that effect , but is n't it easier to say that what he does is just everyday art . And at a time when the stereotype about artists is that they are largely bitter , pretentious , often mentally unstable people who live in decrepit urban settings , Goldsworthy seems to be the poster - boy : an unstable , pretentious , aloof person who likes nature and lives in a small village in Scotland ( of course , I 'm certain those are the same reasons why helium 's shunned by some people in the art world World_Health_Organization found his works fluffy or superficial ) .	0
1005	417fe55aea20fe178210bf6c2	""""""" This is one of the most fascinating , interest movies I 've ever had the fortune to sit through . Every time it started to expression like it might beryllium getting boring , out come more sepia tone flashbacks , followed by paranoid hilarity masquerading as social commentary . The main fictional_character , Maddox , be a manipulative , would - be rebel who lives in a mansion seemingly without any parents or duty . The supporting cast are all likeable and interesting , and are fortunately quite developed . We really understand the toilet Stanton character supposedly influencing Maddox to commit the acts of rebellion . At one point , I idea """" """" Aha ! Maddox is just nuts and is secretly making up all those communications from escaped mental patient Stanton ! Now we 're getting somewhere ! """" """" but of course , that ends up to not beryllium the case and the whole movie surprised me at the end , both from Maddox 's perspective and the viewer 's . Where 's Ferris Bueller when we need him ? """""""	1
1006	ec209276d6fdcd671ca7f43cc	This film diminished my opinion of Errol Flynn . While Flynn is of course best known for his savoir - faire and sprezzatura ( to throw in a couple of high - falutin ' European terms ! ) , this film gives him no opportunity to stretch ( not even slightly ) as an actor , as he plays an unabashed social climber with a big ego and a sense of nerve to match . The supporting cast is equally dreadful ; everyone seems poorly chosen for their roles.<br /><br />The story moves at angstrom glacial pace and is not particularly profound ( it misses the opportunity to render social commentary on the massively uneven distribution of income during that time ) , neither does it entertain nor satisfy . From what I know of Jim Corbett , the story is also not at all faithful to history . I also really disliked the word_picture of 1880s San Francisco . All in all , there 's little to like about this film ... not worth the time to watch information_technology .	0
1007	42fa7351da24022129b393a23	German private TV is ill - celebrated for copying Dutch and naturally United_States formats . Well , in the case of Edel & Starck , the xeroxing only went as far as the basics : Screwball.<br /><br />You ca n't stand screwball comedy ? Do n't watch Edel & Starck . Seriously . If you expect yet another lawyers ' drama thingy similar to Law&Order or something , well , go somewhere else . ( Oregon watch Law&Order as it 's quite brilliant at what it does , but I digress . ) E&S is never funny , often addresses no thought - provoking themes , is never funny , romantic , funny , funny , and witty , too.<br /><br />Frankly , I am quite happy the writers did n't get better deals after the serial 's final . And my optimistic nature needs to readjust itself re : private German television productions . German resident volition understand what I 'm talking about.<br /><br />In short : Watch it . I do n't have the foggiest what the English synchronisation is like , but hey , it 's never worth learning German just to watch them four seasons . Pseudo - happy end included .	0
1008	58cf27b7a7127019da5b5edad	""""""" """" """" the day time ended """" """" is a horrible picture . in some ways , it 's worse than """" """" """" """" close encounters of the third kind . """" """" ( i prefer cheesy independent flick to big budget spectaculars . ) the special effects ARE cheesy , and that 's a big part of the turmoil . jim davis gives Associate_in_Nursing horrible performance in this film . it 's probably one of the worst roles he ever had in a feature . the musical score is very bad . the story DOESN'T make sense . AND THAT lone MAKES IT all THE MORE EXCRUCIATING . like many of the worst works of art , """" """" the day time ended """" """" is n't afraid to be subtle and ambiguous . """" """" the day time ended """" """" is a low budget indie film , and it 's a stretch to comparison it with the """" """" existential """" """" European films of the fifties and sixties . ( many of which be low budget independent productions themselves . ) """""""	0
1009	1ba1c904fff5cbbfec5f391b2	""""""" Yes , I 'm sentimental & schmaltzy ! ! But despite that , this movie ( and it 's subject song ) remain one of the all time worst ! ! Robert Downey Jr. simply does n't do justice to the function of """" """" Louis Jeffries """" """" reincarnated and the storyline ( although romantic ) , be just too farfetched to make one believe in happy endings ! ! """""""	0
1010	437ba7a1f0b4b8a436756e3c7	one of the things this film is memorable for be that information_technology starred a youngish Tom Hanks who only angstrom few short old_age later would be a relevant star in Hollywood . Here is a movie that is going to showcase his talents earlier being famous and the only other thing that might be see somewhat weird about this flick is the scene where he think he see a monsters and runs a guy through . Yes , this movie be about the evils of playing a game that makes a group of people use their imaginations and try to come up with interesting scenarios . Basically , an after school type special about the evils of the game Dungeons and Dragons cleverly retitled here as maze and Monsters . Apparently , the makers of this film thought that swot should have all sorts of fun . They were going to go out and do underage drinking , drugs , having lots of unprotected sex and harass other weak children like all the popular kids were doing . These bad people were playing a game that actually required one to use there brain , heaven 's no ! Not that , if they have a brain they actually May be able to think for themselves and not be brainwashed by certain group out there . Yes , I think this movie is spellbinding . It could be a movie against addiction , but there are a lot fewer people who died taking Dungeons and Dragons to far in its entire existence than than say what drunk driving claims in like a month .	1
1011	9715204ec76e1e0c478f92d57	""""""" Stack should n't have received the academy Award for this performance , period . Its a crime that helium did . It 's amazing how he humanizes such a worthless character . < br /><br />Dorothy Malone make earn a well - deserved Trash Can Award for her performance . In fact , all of the acting in this movie is mediocre.<br /><br />The plot begins with a taxi ride , then Associate_in_Nursing airplane ride , then keeps moving on an emotional ride that volition tax your interest throughout . You will not be entertained!<br /><br />This be a blatant soap opera . One - dimensional , 100-percent soaper . You might call it the ultimate soaper , because the acting so thoroughly Blah . I would n't even call it angstrom melodrama ( such as """" """" Mildred Pierce """" """" or """" """" Imitation of Life """" """" ) . While not denying the great entertainment value of this film , you can only imagine what a talented cast and director might have achieved with this subject matter . """""""	0
1012	7ebbf803ea726de70a8fa1422	American film maker decide to make a film they think is Japanese . The characters are all nicely represented , the actors are actually Japanese and the set is professional and definitely represent Kyoto in Early 20ties and 30ties . Who ever read the book understand that the script writer added angstrom lot of extra value to distinguish the movie from the script . They even changed the original plot line and with very few goofs . Rob Marshall is using for his two main characters two well known Chinese actors who joined before in crouching tiger hidden dragon . Marshall probably saw one Chinese movie and tho they represent Japanese culture . However , seeing those two actor together again makes the movie even better . Quentine Tarantino 's last scene in Kill Bill # 1 is Army_for_the_Liberation_of_Rwanda less Japanese make than that of this movie .	1
1013	1b8f1a5e45f2269726b9c91c7	""""""" This series is one of the best shows I have ever see . Great acting , great effects , great writing , you get my drift . The narrative are so far from the legend of Robin Hood it 's amazing . Looks like they wanted to use the name Robin hood to attract an audience . information_technology might have been called New Adventures of Mr. Rich Acting.<br /><br />Someone commented before me that if you had imagination , you 'd love this show . That is a great approach to a TV - series . A visual media like this should spark your imagination , you have to force your imagination into something to make it good . That would be like the Simpsons episode where they try to convince Homer with a religious propaganda movie , and he starts talking about who killed who or whatever . """" """" If a movie is entertaining , I just love to understand its story . """"""""<br /><br />In conclusion : Absolute human triumph . """""""	1
1014	8903f8facea7661d55c120b64	""""""" Though this movie is cheesiness astatine its best , it is not pulled off well . This movie , without a doubt , can not be see a modern classic . there are basically two kinds of movies I like - movies with depth ( chick flick , if you must - I blame my wife for this ) and mindless comedies where I can sit back and relax . This movie is a terrible example of the latter.<br /><br />A friend of mine turned me on to this movie shortly after its release . Considering me to somewhat shallow , he said to me , """" """" You 've got to see this movie . It 's just your type of movie . """" """" Foregoing the insult , I started watching . I know they mentioned The Ramones a million times , but when you actually see them , I said , """" """" Hey , it is The Ramones . """" """" My friend replied , """" """" I do n't know they were a real band . """" """" I had my moment of shame.<br /><br />This movie , though now somewhat dated , is a clear miss for Ramones fans - or anyone else for that matter . """""""	0
1015	43bcaf581eca70ddfa88b86ef	This movie was so silly it Washington good . We love musicals , but not this one . Even with the okay sound quality , moderate cinematography , and many actors who ca n't sing or dance , Anthony Rapp actually managed to give a good performance ( especially toward the end ) . The fictional_character Marjorie , a drunk lady , Washington enjoyable to watch , too . < br /><br />The plot be very unexpected and could n't have been funny without the terrible singing and cheesy piano music . Admittedly , some of the songs ( fantabulous ) are pretty catchy.<br /><br />Open House is angstrom funny movie to watch merely because it be intentionally awful ! We think it might be a good stage musical ( with excellent actors ) .	1
1016	89bd34ef9919e454e32ad31a3	""""""" """" """" True """" """" story of three girls who go into the wilds of Connecticut and end up hunted by a maniac inch the woods . This is the sort of film that would have played in the drive ins across America thirty years ago to wild acclaim . Everything inch the film works with its low budget to excellent results . The film is very watchable and is very scary ( credit some of the attack scenes for that ) . It 's the sort of film that you 'll probably never forget about once you 're make with it . Odds are that you 're going to want to see this and wo n't need information_technology to be handed to you by person and state , """" """" here watch this """" """" , which is what happened to me . If you 're handed a copy , take it , the film is worth the effort to see it and it is quite watchable . """""""	1
1017	30aa018a3698e134d098da8eb	""""""" Moe and Larry are newly henpecked husband , have married Shemp 's demanding sisters . At his music studio , Shemp learns helium will inherit a fortune ( of course he will ) if he marries someone himself ! < br /><br />""""""""Husbands Beware """" """" is a tasteless remake of 1947 's """" """" Brideless Groom , """" """" widely considered by many to be one of the best flunky films with Shemp . The remake contains most of the footage from that film . The new scenes , shot May 17 , 1955 , include the storyline of Moe and Larry marry Shemp 's sisters , along with their cooking of a turkey laced with turpentine , be nt that sooo fun ? A few new scenes are forcefully slapped onto the end of the film arsenic well(a double for Dee Green was used ; if you blink , you will miss the double 's appearance . ) < br /><br />""""""""Husbands Beware """" """" would have make for a good film with just the plot line of marrying the sisters , sadly information_technology did n't work out that way . Budget considerations , coupled with fewer bookings for two - reel comedies , influenced the decision to use older footage.<br /><br />Although completely new films were still being made by the Stooges , most of their releases by 1955 - 56 were made up of older movie with a few new scenes tossed in . """" """" Husbands Beware , """" """" while one of these loanblend , is barely watchable and not very entertaining ; we get to see most of """" """" Brideless Groom """" """" again , and the new scenes are nt funny enough to get the viewer through the film . This film is one of the last Stooge comedies to feature new footage of Shemp , and it was released six weeks after his death.<br /><br />3 out of 10 . """""""	0
1018	9b3ad7e867c79441ed8904a47	Panic is angstrom sneaky little farce of a movie - you think you have it figured out by the first half hour only to realize , with great dipleasure , that Henry Bromell is a much more confused writer / director than that . < br /><br />The film physique slowly , with one quietly infuriating scene after another , all ordain clumsily by William H. Macy , Donald Sutherland , Neve Campbell , Tracey Ullman , John Ritter , and the most overworked child actor I 've see in a long time , David Dorfman , as Macy 's son , who delivers his lines arsenic if they 're completely unscripted thoughts being created in his mind . Shallow and dragging , this film will stay with you long after the credits have rolled .	0
1019	49909fb248e12d88826ca4c7b	""""""" Another horror flick in which a goof - ball adolescent battles a madman and his supernatural sidekick who want to take over ? ! Yes , but the fact that this one was from Canada give it a slightly more exciting feel . """" """" The Brain """" """" has troublesome teenager Jim Majelewski getting put into a treatment whose leader turns out to be a cult leader aided by a big ugly """" """" brain """" """" . Can Jim stop him ? I guess that since our northern neighbor has accomplished all that they have accomplished , they 're entitled to make at least one amazing horror movie . But still , they 'll probably want to be know for having national health care and all.<br /><br />The bad guy had a brain . It does n't compare to the people who made this movie ! """""""	1
1020	10efefa944ec014288311417f	I 've seen about 820 movie released between 1931 - 39 , and THE INFORMER is the best major release I 've seen from that time span . Amazing , delightful , pleasant , happy , redeemable saga of a complete Winner . Do n't watch a 1934 B Western instead .	1
1021	3d852ecdafc027e02a030d664	I just sat in the theater thrilled as hell , i wanted to stay halfway through the movie . The plot is simple 4 Samoan guys wreck weddings . So They have to bring a dates in order to get into the wedding . Yawn.<br /><br />The thing that amused me off the most was the so - called crude jokes ... They were highly \funny , fresh and thrown inch your face , to make you enjoy an already thrilling movie . The acting was above - average and iodine felt this movie just went by quickly with a bunch of funny jokes and a terrific plot.<br /><br />All in all , one of the best movies i 've see of 2006 , funny , good acting , just wonderful.<br /><br />Well thank god a friend shouted me . < br /><br />A must see .	1
1022	490489189c38958ddb7ff7d1e	""""""" Once again , iodine Washington browsing through the discount video bin and picked up this movie for $ 4.88 . Fifty - percent of the time the movies iodine find in the bin are pure crap ( I mean horrible beyond belief ) but half the time they turn out to be surprisingly good . This movie is crap as I expected . I found it very boring , though it was obviously made by a pro.<br /><br / > The direction is nothing special , and the story be dull with some bad ideas . I expected it to beryllium more of a comedy , but I was disappointed.<br /><br / > For a thriller , this movie is surprisingly bad - natured . There 's bloody violence , profanity , nudity , sex . Usually , these movies necessitate all four of those elements . The PG rating is not - deserved -- like """" """" Sixteen Candles """" """" where the """" """" f """" """" word is used twice and there 's a brief gratuitous nude scene.<br /><br / > I wish the romance between Corey Haim and his love interest could 've been removed . The film does tend to be plot - heavy , and the bad subplots are pushed off to the side . Instead of development angstrom chemistry between the two of them , we end up watching a careless three - minute montage of them on their romantic enterprise . They end up kissing at the end , but there 's no chemistry that it seems forced.<br /><br />""""""""The Dream Machine """" """" is not a gem , but it 's horrible , dull entertainment . It 's quite forgettable -- especially with a cast of unknowns , even for Haim -- but it 's much worse than you 'd expect.<br /><br / > My mark : 7 ( out of 10 ) """""""	0
1023	5a1e594f4224b7f3b1e368349	A film about the Harlem Renaissance and one author in particular . It contrast it with a modern day story about a young , gay , black artist.<br /><br />If that sounds vague it 's nothing like the movie . It 's well - directed , reasonably well - written and ( for the most part ) well - act . Also the scenes inch the past are shot in moody black & white . besides this is one of the few film dealing with homosexual men that does NOT shy away from sex scenes ( not that explicit and no frontal ) . Still , iodine mostly loved this.<br /><br />The film rarely meanders , is full of likable characters ( including the main protagonist ) and ( this is the caveat ) moves at an incredibly engaging pace . Three times iodine considered standing up to clap because I was so utterly blown away . But the director WAS there so I did n't want to embarrass him . < br /><br />His talk afterwords shows this was a labor of love and took six years to complete . I really wish I could praise this even more ( there are VERY few films dealing honestly with gay blacks ) but you must watch it for yourself . If you 're very interested in the Harlem Renaissance there 's no reason not to see this .	1
1024	a91912cbbeec41fb035849022	""""""" """" """" The invisible Mouse """" """" is a dreadfully different Tom & Jerry 's cartoon . It features the usual cat / mouse chases and battles , but in a different way this time . Jerry accidentally falls in a bottle of invisible ink and is obviously very glad about this because he realizes that he can prepare lots of """" """" surprises """" """" for Tom , scare him , torment him and confuse him.<br /><br />As much as it be weird , it 's also very square and unfunny to see what we ca n't see : Jerry invisible . It 's hardly amusing to see things lifting up inch the air without seeing who 's doing it ( we know World_Health_Organization , right ? ) - it 's not like those things have a life of their own or like a matter of ghosts . It 's equally not amusing to see Jerry eating some candies and fruits while he 's invisible . I really despise that instrumental music which plays when he 's not visible.<br /><br />Some of the lamest jokes on this short are when Tom sees Jerry 's shadow and slams him and even when Tom tries to slam him with a frying pan and Jerry writes """" """" Missed me """" """" . I also did n't like when Kraut drinks Tom 's chocolate milk , becoming visible again and with a happy look on his face.<br /><br />Overall , this short lacks all the basic ingredients needed for a classic cartoon : humor , entertainment , fun and some Nice artwork too . """""""	0
1025	9914ab3ad3c7ce7282214c849	""""""" Greenaway 's films pose as clever , erudite and innovative . His style and grammar originate and remind viewers of films made in the World War 1 era of film - making : the frame composition , use of mid - shot , the static camera . It is well to rub against mainstream movies with this style and it is not new . Like that other """" """" innovator """" """" , TS Eliot , he draws more from the past than in looking forward as an authentic pioneer would or could.<br /><br />Greenaway 's biggest quality is that he can write . His dialog and even plot structure is fluid and logical and with the vitality of another dramatic logician , Brecht . Where this strength is most apparent is in his wit , which be poised and logical , so the joke is alive before it 's delivered . The result is excitement : it 's funny , it has succeed : ask a base - up comedian to justify their act if the audience does n't respond . Perhaps the well - read director learnt something from Freud on humor.<br /><br />Finally , like Woody Allen , Greenaway has manipulated his actors over the years to work like perfection . They speak the lines with a involvement , humbly and selfless.<br /><br />This movie , thanks to its design and lighting , is genuine . """""""	1
1026	f19c1a9ab62a52160c40dad46	I think this movie got angstrom low evaluation because it got judged , correctly , by it 's worst moments . There is a diarrhea joke and an embarrassing nut - scratching scene , and apart from that there are actually quite angstrom few moments that made me laugh out loud from embarassment . Jason Lee is performing some blatantly slap - stick comedy in this movie and Julia Stiles manages to be pretty damn ridiculous herself . Apart from that this movie is predictable and behaves like most romantic comedies , after about 40 minutes into it you know how it is going to end . ( Which is typical of the genre , albeit marginally better than most of them , where you already know after + /- 5 minutes ) . Anyway , with so many better movies to watch , definitely skip this pick ... Cheers	0
1027	995467a6c768af8f58801b63f	I thought this move was not very good . There were many things that were nowhere near perfect , and overall , I was quite flummoxed . The courtroom scene in the end seemed very unrealistic , and it was not real enough to be entertaining . I found that the movie failed to communicate the hardships of going though military training and the forfeit that go along with it . Being a military pilot I could n't relate to many of these parts .	0
1028	73f7ab6c42fc34d286a3cbff1	The true story of a bunch of junkies rob a not so honest businessman of drugs , jewelry , guns , and money . Some would say this is the tragic tale of United_States in the excessive eighties where the high of the peace and free love sixties had crashed into drugs and AIDS . Honestly , this is just regular people with no aim in life who sit around getting high and decide to rob a ruthless man . What is the second part of their master plan ? Once they have his stuff ... they'll sit around and get high again . Great plan . Even if you do n't know the story , there is no suspense in this movie and no surprises . The fact that Cox tries to brand some kind of folk heroes out of these characters , with party scene and a montage of their loot , is weak and insulting . The story would be better murder with a more straight forward approach . As information_technology is , this is just angstrom sad story of small time drug dealers getting killed by large time drug dealers . The bigger story , in more ways than one , is John Holmes . He is the center of this story anyhow . This movie should have been all about him , his life . He Washington the one in wonderland , with the wonders about to fade away.<br /><br />P.S. Although it is n't official , Boogie Nights be a better version of Holmes life . information_technology is n't entirely factual , but it 's far better than this film .	0
1029	c2d546a9a8e4b16fc54e03fb0	The two things that are so great about this film are it 's two unknown celebrities.<br /><br />First , Daphne Zuniga , in her first appearance inch a film , young and supple , with looks that still encompass her body today , steals the very beginning . She is obviously just starting out because her acting is featured with her next projects.<br /><br />Second , the score by then unknown composer Christopher(Chris ) Young be what lifts this gem to five stars ... yeah , iodine know one star more is not much , but in this case , it is deserved.<br /><br />The rest is just inspired horror of a couple angstrom college students who try to clean out a dorm that is due for being torn down , getting offed one by one by an unsuspecting killer , merely you wo n't guess where this is going.<br /><br />Watch the first eighteen minutes with Daphne Zuniga , then stick around until the end .	1
1030	422fc18a02c9e1e2ec2ad35e0	This first part of the BRD trilogy has more passion and plot density than Lola , but less of the magic of Veronica Voss . The political musings have point to them : we see the shortages after the war , how the blackmarketers were able to control so much of the day - to - day life ( distasteful moment when Fassbinder , playing a grifter , tries to sell a complete set of Kleist to Schygulla , who remarks that burning books do n't supply much warmth : she really wants firewood).<br /><br />There 's a lot of clumsiness in the first hour . The scene in Maria 's room with the black soldier , interrupted by Hermann 's appearance should go quicker . The train scene when Maria meets Karl Oswald falls flat when she insults the gilbert -- I cringed , it was so bad . As the story develops and the years go by , I Washington pull less and less into this glossy , cold world .	0
1031	b404be60d63012eb5cfd00df2	This movie be just great . Totally worth the time and money . The jokes are great , the fictional_character are so original and the way it talks about RPG gamers is funny as well . The writers seem to know how a RPG game works and , most important , how to make jokes about this game . Of course there are a bunch of losers who play RPG like freaking idiot and total losers . But for me this is the funniest way to make jokes about this game . The story make a batch of sense . We care about how long a game is being played . The greatest thing inch this movie is that the writers and actors know what RPG and make jokes about it . I felt uplifted by watching this great movie .	1
1032	aac89233d3d0c5a3a66cb1eb1	""""""" I have to tell you , this really is n't a great movie . It surprises me sometimes how bad a movie with out Nicolas Cage can be . This one is just horrendous . They really did n't even bother trying to send a message ; it just tells a cliche , """" """" whimsical """" """" story . I give it a 2 out of 10 . """""""	0
1033	5b88dda63b18469e88af9db56	""""""" """" """" You better shoot those little animal . In the first topographic_point , they are n't real and second it 's a movie . Plus they 're a nuisance and may be radioactive . """" """" The joys of no - budget fifty sci - fi films are the creativity that foes into the film . It 's angstrom diamond in the ruff , Superman and the Mole - Men is pretty inspiring throughout 58-minute running time . It 's stingily made but highly artistic ( the one shot of Superman flying is an incredible compilation of few frames of animation ) and pretty captivating with it and it has a surprisingly altruistic message  the mute Mole - Men , diminutive actor with enlarged skulls and fur coats World_Health_Organization expression more like Mr Mxyzptlk without the hat than subterranean critter , released from their underground world by oil drilling are not malicious , merely misunderstood , and George Reeves ' Man of Steel attempt to prevent the local small - town mob led by Jeff Corey from killing them . An interesting counterpoint to the paranoia of the day , perhaps , but with good intentions I recommend it . """""""	1
1034	acab69a5a960d9e03f427646a	iodine have to wholly disagree with the other comment concerning this movie . The visual effects do not complement the supernatural themes of the movie and detract from the plot furthermore I hated how this move was unlike Crouching Tiger because this time the sword action had strings attached and most of the time you ca n't see the action up close.<br /><br />I think western audiences will be very confused with 2 scenes one of which involves a monk try to burn himself alive and the other concerning the villagers chanting that it is the end of the world . The mentioned scenes are derived from certain interpretations of Mahayana Buddhist text ( Mahayana Buddhism can be found in China , Korea and Japan ) and the other scene deals with a quirk in the Japanese calendar ... people back then really thought that the world would come to Associate_in_Nursing end ... Gojoe Department_of_Energy not have the action , story and visuals to mesmerize any viewer . I strongly believe that even with some skillful editing it would not be sell in the U.S. My complaint is in the last fight scene ( I ca n't give anything away -- sorry ) .	0
1035	39fa03c8653d9dfe85c0e3be6	""""""" 2 WORDS : Kill Me . Nuff said . This film had literally everything in information_technology . not in a good way . attempt at comedy fail to make me laugh , attempts at drama fail to make me cry and one of the most awkward dance scenes to rival Breakin 2 : Electric Boogaloo . The acting was bad even for an mugwump film . Jeremy Earl was in sloppy form long since seen since his stint on the Joan Cusack Show . His lines be executed with little consideration of the role and not sol snappy wit last see in a very young jimmy Walker , though he actually knew what he was make . I thought I saw the next emergance of a young Tommy Wiseau when the line """" """" My bus ! ! It 's .... Gone """" """" That was the true turning point of the movie . My Grandmother hated it sooo much that iodine buy her the DVD and she threw a fit of rage . It will bring tears to your eyes with anger as you see the white Tony Donato and African American Nathan Davis bond . Through thick ( being keep up astatine knife point ) and thin ( Nathan giving Tony tips on women ) the new dynamic duo has arrived and are out to ruin Hollywood . """""""	0
1036	4f7a0918fe508bb237d259ea1	Does anyone else cry tears of pain when they watch this film ? I HATE information_technology ! One of my Top 10 worst films of all time . It just makes me feel gross . I hate watching the closing production number with all the cast member ! ! ! Bebe Benson ( Michelle Johnston ) is THE worst part of the film , IMHO ! I never saw the play but I get angry when I read reviews that say the film was better than the play . The two are like apples and oranges . The film making process will seldom deliver a finished product that be faithful to the original work . I believe it 's only due to the fear of public alienation that many well known plant adapted to the screen are changed like they are . This is a very bad film , it be very unsatisfying . That 's all you need to know !	0
1037	0e4c8d33df7eafd032a7c8fb7	This film is just plain amazing . John Ritter make pratt is amazing , 75 % of the actors delivering their lines arsenic if they be truly feeling them , great editing , amazing sound mixing ( dialogue be easy to pick up in places over the background noise ) , and a plot that really goes to amazing topographic_point . I did n't think I 'd ever say this , merely Dorothy Stratten is not the only great actress in this film . There are at least 3 others that are just arsenic great . Patti Hansen delivers her lines with the passion . iodine started to wonder if she was n't feeling them inside . Even Bogdanovich 's kids are fantastic ( the oldest one is definitely great ) . This movie is seriously the best . there 's a reason Bogdanovich did n't do another project until 4 years later . Please watch it . If you see it in your television listings , thank your cable company . If a friend suggests it to you , cherish your friendship . If your spouse wants to watch it , you have the best soulmate . There is nothing iodine 'd rather do than watch this piece again . If I could sum this film up in one word , that word would be : Life - changing .	1
1038	53735b223a19a0add57914fa0	If you fast forward through the horrible singing , you will find a botched fairy tale underneath . Christopher Walken is very dull and surprisingly bad in the role . His trademark style of acting Department_of_Energy n't work for the sly Puss in Boots . The other actors are bad for their parts . I found all of the acting terribly fake Oregon awkward . The king in particular look a real dunce though , and I wonder if helium be supposed to be . I can not remember the original tale . The special effects are typical of the eighties , merely they are overly fake like some of the computer generated fare that we see today . Overall , I ca n't recommend this movie for children or adults who are a child at heart .	0
1039	a8fe801a4f4e38ffdcf4990c4	unwitty . unfunny . unintelligent . mediocre . i was flipping channels late one night years ago . came across this and a wildfire started . i was staying up late every night and taping it for everyone i know . most . like ninety-seven people out of the almost 100 people i made watch this did n't think it was awesome . nobody Washington laughing out loud so hard they were crying and not thanking me at the same time . please do yourself a favor . do n't watch this . there is no intelligence or humor . it 's a lose - lose situation . i hope i would never rich_person afternoon tea with him and meet the truly rare comedian that we as a society need less of .... sanechaos .	0
1040	f256bdb933a9d6dadb2186c95	One of the worst pieces of television drama of the last decade . Throughout the five hours , ones perceptions and sympathies are never challenge as it hardly research any facets of modern day British society . David Morrisey is , as usual , awful . At first approach across arsenic a heavy handed copper inch conflict with the heroine , but then proving to be intelligent and caring , as he works with her in denudation the truth . I have never seen Surrane Jones before . I believe she comes from the world of television soaps . Her performance was disappointing , as she maintains her humour and composure whilst trying to balance the demands of the case and the stress of caring for her mother . I could go on and talk about every member of the cast who contributes to this mundane drama , but their efforts would mean little without such Associate_in_Nursing abhorrent script that never challenge your assumptions about any of the characters . It is program like this that destroy one 's faith in television drama , whilst at the same time making it look attractive to settle for most of the garbage that be increasingly filling the airwaves .	0
